order_id,product_name,category,order_date,revenue,region
2618,Vegetables,Meat,2023-01-11,214.36038671935,North
2619,Eggs,Dairy,2023-04-09,140.078548749499,Central
2620,Milk,Dairy,2023-12-12,424.844884910078,Central
2621,Fruits,Meat,2023-03-29,300.1502205922,South
2622,Bread,Grains,2023-11-15,126.3416805876,North
2623,Eggs,Grains,2023-04-26,445.857061308052,South
2624,Chicken,Dairy,2023-09-07,482.992383100291,North
2625,Fruits,Meat,2023-12-28,196.9970666686,West
2626,Fruits,Meat,2023-11-19,322.802033910299,Central
2627,Fruits,Produce,2023-09-22,484.602823080073,North
2628,Chicken,Meat,2023-03-11,16.645115409591,West
2629,Rice,Grains,2023-03-14,280.772327429814,West
2630,Chicken,Produce,2023-10-15,25.3144216427192,Central
2631,Bread,Produce,2023-06-13,255.435827102224,West
2632,Bread,Meat,2023-10-20,256.720784457121,East
2633,Chicken,Grains,2023-03-24,388.008691972157,South
2634,Milk,Grains,2023-05-03,153.631136115929,Central
2635,Bread,Produce,2023-07-09,224.916759573667,East
2636,Rice,Dairy,2023-08-30,270.152587478039,North
2637,Vegetables,Produce,2023-03-02,201.436694612852,West
2638,Chicken,Grains,2023-01-31,454.581611167865,North
2639,Vegetables,Dairy,2023-03-08,67.1091466980888,East
2640,Vegetables,Dairy,2023-05-13,160.575626381982,West
2641,Vegetables,Produce,2023-03-01,378.918783272686,West
2642,Fruits,Grains,2023-02-01,315.016267037113,East
2643,Fruits,Bakery,2023-09-18,82.6282722511658,West
2644,Eggs,Grains,2023-12-27,276.274491722736,West
2645,Milk,Bakery,2023-09-14,470.15152567435,Central
2646,Milk,Dairy,2023-12-23,383.045519210101,Central
2647,Milk,Meat,2023-10-07,414.213296098154,Central
2648,Bread,Grains,2023-07-11,259.733733022106,North
2649,Rice,Grains,2023-10-07,281.622795207659,South
2650,Fruits,Bakery,2023-03-30,471.445016618089,Central
2651,Fruits,Produce,2023-06-22,213.518007219612,Central
2652,Milk,Grains,2023-05-29,149.034603919736,Central
2653,Milk,Bakery,2023-06-30,268.154859152727,Central
2654,Vegetables,Dairy,2023-11-04,95.9744562527999,East
2655,Milk,Grains,2023-05-22,185.272515349803,Central
2656,Bread,Dairy,2023-08-16,110.980764962059,North
2657,Vegetables,Dairy,2023-04-14,72.0837991721834,North
2658,Milk,Produce,2023-01-18,400.877122590325,East
2659,Vegetables,Grains,2023-04-11,265.213865854106,Central
2660,Rice,Bakery,2023-05-29,78.1683702804326,West
2661,Milk,Bakery,2023-02-25,186.927421057019,Central
2662,Fruits,Bakery,2023-05-08,421.120442716009,West
2663,Vegetables,Grains,2023-06-14,461.130830739165,South
2664,Vegetables,Dairy,2023-07-31,154.208834197464,Central
2665,Chicken,Meat,2023-10-04,422.735032958542,West
2666,Bread,Grains,2023-10-28,332.61188727579,East
2667,Rice,Dairy,2023-11-14,82.3557510936697,Central
2668,Bread,Dairy,2023-08-11,166.957902937866,North
2669,Rice,Produce,2023-05-29,493.613050832501,South
2670,Fruits,Grains,2023-07-21,149.508349561516,North
2671,Chicken,Grains,2023-11-06,245.527414032055,West
2672,Fruits,Meat,2023-01-03,470.43640957012,West
2673,Chicken,Produce,2023-11-05,326.664248286383,Central
2674,Chicken,Dairy,2023-03-23,187.654438564618,West
2675,Fruits,Dairy,2023-11-07,131.905290246958,West
2676,Fruits,Bakery,2023-06-15,133.289735077944,West
2677,Fruits,Produce,2023-04-30,66.5635063168246,West
2678,Milk,Meat,2023-04-22,181.473211970564,East
2679,Vegetables,Meat,2023-04-17,304.414737655447,Central
2680,Vegetables,Dairy,2023-10-20,11.6350613423296,Central
2681,Bread,Dairy,2023-01-22,402.545480018761,East
2682,Fruits,Bakery,2023-12-14,224.62908101841,East
2683,Fruits,Meat,2023-10-18,89.8197536072348,South
2684,Chicken,Produce,2023-01-29,328.125533576221,East
2685,Chicken,Meat,2023-01-07,223.414447778695,East
2686,Fruits,Meat,2023-10-18,20.4896598661362,West
2687,Bread,Meat,2023-08-02,151.917735761354,South
2688,Eggs,Meat,2023-12-29,43.7372709489287,North
2689,Chicken,Produce,2023-03-14,288.323502482032,East
2690,Milk,Grains,2023-05-07,217.32172273001,West
2691,Chicken,Grains,2023-09-16,53.1572498255815,South
2692,Rice,Bakery,2023-07-17,420.838520810017,Central
2693,Fruits,Meat,2023-04-15,330.454040887002,West
2694,Eggs,Meat,2023-03-22,67.2387277536874,Central
2695,Vegetables,Meat,2023-04-04,431.056817846215,South
2696,Bread,Meat,2023-08-25,253.076195077916,East
2697,Rice,Meat,2023-06-26,436.086938852305,Central
2698,Vegetables,Bakery,2023-04-25,251.621172166543,Central
2699,Milk,Meat,2023-10-22,58.1484624094344,Central
2700,Vegetables,Produce,2023-09-30,354.883029052415,East
2701,Milk,Bakery,2023-12-22,423.164819452998,West
2702,Vegetables,Produce,2023-06-12,274.292174222634,South
2703,Rice,Bakery,2023-08-17,408.077467707648,South
2704,Rice,Bakery,2023-07-05,343.846727973857,East
2705,Milk,Dairy,2023-11-28,324.293263170803,East
2706,Fruits,Dairy,2023-01-31,132.870100270645,South
2707,Chicken,Grains,2023-03-24,198.312300223326,South
2708,Rice,Bakery,2023-09-29,52.5523495768145,South
2709,Eggs,Bakery,2023-09-07,412.538619915512,East
2710,Fruits,Produce,2023-11-15,292.553702293745,East
2711,Chicken,Dairy,2023-05-18,36.0954454392122,South
2712,Bread,Bakery,2023-01-08,256.415823123461,West
2713,Chicken,Grains,2023-05-08,449.64518328681,West
2714,Chicken,Produce,2023-09-26,120.465540003118,East
2715,Milk,Grains,2023-01-26,326.022386344707,North
2716,Fruits,Produce,2023-02-23,341.299823337249,Central
2717,Chicken,Meat,2023-07-09,184.09840100652,South
2718,Eggs,Meat,2023-09-15,212.600702195596,Central
2719,Vegetables,Produce,2023-09-01,141.379211003713,West
2720,Bread,Grains,2023-07-14,461.48754397922,Central
2721,Fruits,Produce,2023-01-30,494.206683086445,North
2722,Fruits,Meat,2023-12-24,191.129438383023,Central
2723,Chicken,Produce,2023-05-31,253.396514498155,North
2724,Bread,Grains,2023-12-21,451.330692601005,East
2725,Rice,Produce,2023-05-12,386.937865454556,Central
2726,Chicken,Bakery,2023-10-18,381.636666580111,Central
2727,Chicken,Meat,2023-02-27,128.3620327807,North
2728,Rice,Produce,2023-01-15,377.558168888429,South
2729,Rice,Meat,2023-05-02,352.19131738656,Central
2730,Fruits,Grains,2023-06-09,174.183121134112,North
2731,Chicken,Grains,2023-07-02,371.40564280872,South
2732,Fruits,Bakery,2023-11-17,96.4124997096535,West
2733,Milk,Produce,2023-01-10,83.2822531707135,Central
2734,Vegetables,Bakery,2023-01-12,261.4889231532,South
2735,Milk,Dairy,2023-05-20,238.7124475619,North
2736,Fruits,Grains,2023-09-21,15.3606488892177,East
2737,Fruits,Dairy,2023-09-16,132.504723334314,Central
2738,Milk,Dairy,2023-05-09,349.584622532416,South
2739,Chicken,Dairy,2023-02-14,106.576072847115,South
2740,Chicken,Bakery,2023-05-08,365.158562320953,West
2741,Eggs,Grains,2023-01-06,493.566987831481,West
2742,Rice,Bakery,2023-11-26,284.680532471722,South
2743,Chicken,Dairy,2023-10-22,172.468040972651,West
2744,Chicken,Dairy,2023-07-02,141.714228102554,East
2745,Rice,Meat,2023-01-02,314.943971292845,Central
2746,Rice,Produce,2023-07-07,34.7062837429908,South
2747,Bread,Bakery,2023-11-09,112.236226579842,North
2748,Bread,Produce,2023-04-01,492.679219336227,North
2749,Eggs,Produce,2023-08-31,205.427906892488,South
2750,Milk,Grains,2023-12-27,155.558820253171,West
2751,Bread,Produce,2023-01-06,101.754281121151,West
2752,Vegetables,Produce,2023-11-15,241.929032359652,East
2753,Milk,Produce,2023-07-16,13.921910487643,East
2754,Milk,Grains,2023-03-03,102.15600062059,East
2755,Vegetables,Meat,2023-08-25,269.592317989977,Central
2756,Fruits,Produce,2023-04-20,369.388342709002,North
2757,Rice,Meat,2023-06-18,443.438769456491,East
2758,Bread,Grains,2023-06-29,180.863666683068,Central
2759,Vegetables,Meat,2023-11-24,7.45984510896998,East
2760,Fruits,Produce,2023-08-26,303.344869039924,North
2761,Bread,Meat,2023-02-26,89.0836241728694,Central
2762,Rice,Produce,2023-06-13,336.468669755431,West
2763,Milk,Grains,2023-11-06,297.91533612379,South
2764,Bread,Grains,2023-09-01,62.438120055973,North
2765,Eggs,Meat,2023-09-12,106.725559580234,South
2766,Milk,Produce,2023-07-06,251.698776430144,Central
2767,Rice,Bakery,2023-06-12,389.967192782967,Central
2768,Bread,Meat,2023-05-16,459.371056845493,South
2769,Bread,Bakery,2023-09-09,463.287353246046,North
2770,Milk,Dairy,2023-10-21,438.080007865297,East
2771,Fruits,Meat,2023-09-11,301.035316313747,West
2772,Eggs,Grains,2023-11-14,233.418777837032,North
2773,Fruits,Dairy,2023-07-28,280.550611941367,Central
2774,Bread,Dairy,2023-11-23,129.91304305862,South
2775,Eggs,Dairy,2023-09-21,423.334559892121,West
2776,Chicken,Meat,2023-06-25,300.125561663115,South
2777,Rice,Grains,2023-11-22,354.825040963587,South
2778,Vegetables,Dairy,2023-10-01,262.985916585788,East
2779,Milk,Produce,2023-08-02,322.667003714738,North
2780,Milk,Grains,2023-10-14,379.431020843017,East
2781,Chicken,Produce,2023-04-08,458.102625158458,Central
2782,Vegetables,Meat,2023-02-04,191.038709749927,Central
2783,Rice,Meat,2023-06-25,408.982330080784,North
2784,Fruits,Meat,2023-03-23,497.655670958396,North
2785,Chicken,Produce,2023-01-29,26.7345107637906,East
2786,Milk,Produce,2023-10-11,32.0732350104414,East
2787,Eggs,Grains,2023-04-30,40.964382708531,East
2788,Vegetables,Produce,2023-11-27,311.254461626967,West
2789,Vegetables,Dairy,2023-06-21,450.003315135255,East
2790,Fruits,Grains,2023-09-26,110.154441996888,North
2791,Eggs,Grains,2023-09-26,295.758081316549,North
2792,Bread,Grains,2023-11-03,421.704131061337,Central
2793,Chicken,Meat,2023-08-13,74.5971577908795,South
2794,Milk,Meat,2023-07-16,280.516207482521,South
2795,Bread,Produce,2023-02-03,382.068967199307,West
2796,Chicken,Grains,2023-09-24,453.503125052472,West
2797,Rice,Meat,2023-11-14,263.498578661918,West
2798,Eggs,Produce,2023-03-22,49.966933474384,South
2799,Eggs,Bakery,2023-07-19,235.5508836679,Central
2800,Eggs,Meat,2023-06-16,236.824345013521,Central
2801,Vegetables,Grains,2023-05-21,425.621896218224,West
2802,Chicken,Bakery,2023-04-02,284.530641928772,North
2803,Eggs,Meat,2023-07-12,53.2888104541978,West
2804,Rice,Meat,2023-05-29,208.541358551198,East
2805,Chicken,Grains,2023-06-21,204.55952097335,North
2806,Chicken,Meat,2023-09-23,250.296962005917,West
2807,Eggs,Meat,2023-05-11,30.7180968296678,North
2808,Vegetables,Produce,2023-07-23,224.926414568798,North
2809,Vegetables,Produce,2023-07-07,158.401495397101,North
2810,Bread,Produce,2023-11-30,351.429735163055,East
2811,Vegetables,Grains,2023-06-27,352.809033795691,North
2812,Vegetables,Grains,2023-11-13,418.95982444087,East
2813,Chicken,Bakery,2023-10-05,237.730017824754,North
2814,Fruits,Produce,2023-03-05,384.12728168349,Central
2815,Vegetables,Produce,2023-08-08,409.685005212039,West
2816,Bread,Produce,2023-08-25,90.3606747788215,East
2817,Vegetables,Grains,2023-02-08,164.05867773594,East
2818,Fruits,Produce,2023-09-23,18.3966654048518,South
2819,Bread,Bakery,2023-01-22,427.896653964154,East
2820,Fruits,Bakery,2023-08-11,288.347615895891,Central
2821,Vegetables,Bakery,2023-08-25,285.247484118427,East
2822,Eggs,Bakery,2023-02-09,104.433984221852,East
2823,Fruits,Meat,2023-11-12,450.884027473203,South
2824,Fruits,Produce,2023-02-18,87.1751448426381,East
2825,Rice,Produce,2023-07-05,226.40460099251,East
2826,Milk,Produce,2023-10-17,333.086593072693,South
2827,Bread,Grains,2023-05-02,83.2544772262811,Central
2828,Fruits,Produce,2023-07-01,73.4004426957899,East
2829,Bread,Bakery,2023-12-11,405.827338709695,North
2830,Eggs,Meat,2023-07-05,147.095985651865,South
2831,Chicken,Produce,2023-07-12,194.30226619645,North
2832,Vegetables,Bakery,2023-05-01,188.307342413003,South
2833,Bread,Dairy,2023-08-22,493.930295393762,East
2834,Chicken,Meat,2023-06-08,294.700552815995,East
2835,Bread,Meat,2023-02-20,167.958065158057,North
2836,Fruits,Dairy,2023-04-26,158.997330190975,South
2837,Milk,Meat,2023-03-22,239.437870238615,East
2838,Rice,Meat,2023-12-14,104.329092064457,West
2839,Fruits,Grains,2023-10-19,58.2582792896747,West
2840,Vegetables,Produce,2023-02-24,6.83107407786205,North
2841,Milk,Grains,2023-08-16,402.875881864955,South
2842,Vegetables,Produce,2023-08-27,149.286810635819,West
2843,Milk,Dairy,2023-12-17,442.897842616669,West
2844,Fruits,Grains,2023-05-14,454.75479491225,North
2845,Vegetables,Produce,2023-01-07,471.617577887854,West
2846,Vegetables,Grains,2023-03-26,284.354924329559,East
2847,Milk,Meat,2023-12-10,163.357807068256,South
2848,Bread,Produce,2023-09-05,440.696821316146,East
2849,Fruits,Dairy,2023-06-05,45.9858032108011,East
2850,Milk,Produce,2023-07-01,135.474712462207,Central
2851,Fruits,Bakery,2023-11-24,484.441790694371,Central
2852,Fruits,Grains,2023-01-10,112.662964715045,South
2853,Rice,Meat,2023-12-12,185.621036727872,South
2854,Eggs,Bakery,2023-07-21,48.3758184277407,South
2855,Milk,Bakery,2023-06-10,278.275858341874,North
2856,Vegetables,Grains,2023-06-11,429.986539435628,Central
2857,Chicken,Meat,2023-10-22,297.492544421509,South
2858,Rice,Grains,2023-10-18,145.802470210516,East
2859,Eggs,Meat,2023-08-27,194.023465460898,East
2860,Eggs,Dairy,2023-04-16,249.855592577626,East
2861,Chicken,Produce,2023-12-09,253.144425292715,North
2862,Milk,Meat,2023-11-03,470.053609475996,East
2863,Rice,Produce,2023-11-25,36.331188724586,South
2864,Rice,Meat,2023-09-26,39.1359698502435,West
2865,Vegetables,Bakery,2023-10-22,351.343632454076,East
2866,Rice,Meat,2023-05-24,249.093155401854,North
2867,Chicken,Dairy,2023-10-14,34.4063571843218,Central
2868,Rice,Meat,2023-10-08,490.734478947733,North
2869,Vegetables,Dairy,2023-11-15,324.00414511292,South
2870,Vegetables,Dairy,2023-09-25,70.4275412774063,West
2871,Chicken,Grains,2023-09-21,35.9509025245691,West
2872,Eggs,Dairy,2023-05-08,296.312550128629,South
2873,Bread,Bakery,2023-10-09,295.16698721032,North
2874,Bread,Bakery,2023-12-13,229.375732367495,West
2875,Chicken,Meat,2023-01-14,268.524356167126,North
2876,Milk,Dairy,2023-05-29,8.17581552038734,Central
2877,Bread,Bakery,2023-10-26,32.6858446878196,West
2878,Fruits,Grains,2023-02-28,272.495004302828,West
2879,Milk,Bakery,2023-07-30,163.263370649165,East
2880,Bread,Meat,2023-02-24,206.080807016119,Central
2881,Eggs,Produce,2023-12-31,125.261191489166,Central
2882,Vegetables,Grains,2023-08-08,261.457798968573,West
2883,Chicken,Grains,2023-11-17,157.823719251975,West
2884,Chicken,Produce,2023-07-25,481.46743645586,North
2885,Eggs,Produce,2023-12-17,310.210613756544,South
2886,Eggs,Bakery,2023-05-30,82.053315857801,East
2887,Rice,Produce,2023-12-09,129.536938995369,North
2888,Fruits,Grains,2023-09-16,209.576924759454,East
2889,Vegetables,Bakery,2023-03-25,248.432542467402,East
2890,Bread,Grains,2023-05-19,143.400607528365,North
2891,Bread,Meat,2023-08-15,145.951811420905,North
2892,Eggs,Dairy,2023-07-28,482.665753233904,West
2893,Bread,Dairy,2023-05-03,9.82399698220952,North
2894,Rice,Produce,2023-08-15,368.872241678147,Central
2895,Chicken,Dairy,2023-11-13,429.8797200651,East
2896,Fruits,Grains,2023-11-16,457.23831294655,North
2897,Bread,Grains,2023-08-13,389.389173836158,South
2898,Eggs,Bakery,2023-12-22,166.554479595027,East
2899,Chicken,Grains,2023-06-24,160.779043476515,West
2900,Bread,Bakery,2023-09-10,178.215260217308,North
2901,Milk,Dairy,2023-09-08,201.907390713877,North
2902,Fruits,Meat,2023-11-02,332.910340032212,South
2903,Bread,Dairy,2023-09-08,377.170685023004,East
2904,Bread,Bakery,2023-01-05,161.509876991305,West
2905,Rice,Produce,2023-05-17,373.952935457434,North
2906,Milk,Bakery,2023-02-13,47.2618169546138,South
2907,Bread,Bakery,2023-08-09,115.452276928146,South
2908,Rice,Dairy,2023-10-21,424.726245240574,West
2909,Milk,Produce,2023-06-30,254.300656660184,Central
2910,Vegetables,Meat,2023-04-09,118.157002075688,North
2911,Eggs,Produce,2023-03-02,461.895725392428,West
2912,Vegetables,Produce,2023-02-23,383.253371704239,East
2913,Milk,Bakery,2023-03-04,154.967665767135,Central
2914,Eggs,Dairy,2023-06-25,462.264725780457,Central
2915,Chicken,Grains,2023-01-18,81.0846978303525,North
2916,Milk,Meat,2023-06-11,425.355651598106,North
2917,Fruits,Meat,2023-02-12,56.7078847173777,North
2918,Rice,Bakery,2023-04-03,290.277862500533,Central
2919,Milk,Grains,2023-05-30,34.8667255555644,North
2920,Rice,Bakery,2023-08-26,218.027280439183,West
2921,Milk,Bakery,2023-06-10,406.08831946333,North
2922,Milk,Produce,2023-09-19,87.3401779847659,Central
2923,Fruits,Bakery,2023-04-04,17.4903056177091,North
2924,Rice,Meat,2023-11-17,275.091889711993,Central
2925,Milk,Grains,2023-05-05,367.795966132849,South
2926,Chicken,Produce,2023-11-18,354.112264422986,Central
2927,Milk,Dairy,2023-10-31,57.0239183246804,Central
2928,Milk,Produce,2023-07-07,30.4624260755903,North
2929,Eggs,Produce,2023-06-05,368.889340499501,East
2930,Milk,Grains,2023-11-19,311.758444643623,Central
2931,Chicken,Meat,2023-06-09,384.790886892636,North
2932,Fruits,Produce,2023-12-29,112.455267511378,West
2933,Fruits,Produce,2023-09-19,448.487758470181,Central
2934,Milk,Grains,2023-10-29,218.946074989648,South
2935,Milk,Meat,2023-10-14,402.081502661846,East
2936,Vegetables,Bakery,2023-09-16,207.423766797854,East
2937,Milk,Meat,2023-08-13,148.227717259292,West
2938,Bread,Dairy,2023-07-19,89.7282154248241,North
2939,Bread,Dairy,2023-06-08,79.1176404119358,South
2940,Vegetables,Grains,2023-12-21,33.778982398856,Central
2941,Milk,Bakery,2023-06-29,268.601515598457,West
2942,Eggs,Produce,2023-07-02,102.043992347646,East
2943,Eggs,Bakery,2023-03-19,442.438628735894,Central
2944,Milk,Produce,2023-12-21,384.632558128747,East
2945,Chicken,Bakery,2023-06-24,493.967491644468,Central
2946,Chicken,Dairy,2023-07-16,54.6029980758667,Central
2947,Fruits,Dairy,2023-08-02,36.8254767506395,West
2948,Milk,Dairy,2023-02-21,312.744040219626,South
2949,Eggs,Grains,2023-06-06,170.491496183709,South
2950,Vegetables,Produce,2023-04-09,234.949904851915,West
2951,Milk,Bakery,2023-12-23,466.983032363125,Central
2952,Bread,Meat,2023-06-23,323.375474621208,West
2953,Fruits,Dairy,2023-03-19,100.526813349711,South
2954,Rice,Produce,2023-08-28,203.228808837063,Central
2955,Fruits,Grains,2023-12-23,137.790132238064,North
2956,Rice,Meat,2023-06-13,111.931522150455,West
2957,Vegetables,Produce,2023-05-26,306.603519534669,East
2958,Milk,Grains,2023-11-30,391.363988435375,South
2959,Bread,Dairy,2023-10-02,274.766913012367,East
2960,Bread,Meat,2023-04-03,311.206355794721,East
2961,Vegetables,Bakery,2023-10-27,492.972207065882,North
2962,Bread,Dairy,2023-10-25,188.204986078163,West
2963,Eggs,Produce,2023-05-29,162.152300393403,East
2964,Fruits,Meat,2023-06-10,107.893289035263,Central
2965,Bread,Grains,2023-04-21,309.229333038631,East
2966,Chicken,Produce,2023-08-22,187.830696713779,East
2967,Rice,Meat,2023-09-18,184.202878173337,East
2968,Milk,Meat,2023-11-17,430.832710952744,South
2969,Fruits,Produce,2023-04-06,204.250866579324,South
2970,Bread,Produce,2023-04-30,297.168501387678,West
2971,Bread,Grains,2023-04-04,314.429260811145,South
2972,Rice,Grains,2023-01-24,477.660303337759,North
2973,Chicken,Bakery,2023-10-09,403.626657945322,Central
2974,Vegetables,Dairy,2023-01-26,169.414487677543,South
2975,Eggs,Bakery,2023-05-04,486.135624736836,Central
2976,Eggs,Bakery,2023-03-30,434.638110299247,South
2977,Rice,Dairy,2023-11-28,142.159757098502,North
2978,Milk,Dairy,2023-04-18,76.2058213446867,South
2979,Vegetables,Grains,2023-04-23,225.445167417978,Central
2980,Chicken,Meat,2023-10-22,410.167549852257,South
2981,Bread,Dairy,2023-07-01,310.14190326938,East
2982,Rice,Grains,2023-02-23,80.254029807137,Central
2983,Milk,Dairy,2023-12-22,367.730297949742,South
2984,Bread,Meat,2023-11-20,389.74743253555,South
2985,Eggs,Dairy,2023-03-07,475.989494851058,North
2986,Fruits,Produce,2023-12-21,138.682214265973,South
2987,Chicken,Bakery,2023-10-25,299.483925930689,South
2988,Rice,Produce,2023-09-17,56.2556053496047,Central
2989,Milk,Bakery,2023-07-01,212.453297805983,West
2990,Chicken,Grains,2023-04-17,79.8210458607395,West
2991,Rice,Bakery,2023-06-12,333.382799186301,Central
2992,Chicken,Grains,2023-11-07,281.847979823578,South
2993,Chicken,Produce,2023-09-29,286.049753328607,North
2994,Milk,Grains,2023-03-12,393.594349981085,South
2995,Rice,Dairy,2023-03-27,398.9246482412,West
2996,Fruits,Dairy,2023-03-07,371.827480651618,North
2997,Eggs,Bakery,2023-05-18,483.230547644028,East
2998,Rice,Produce,2023-10-16,210.908345219647,North
2999,Milk,Bakery,2023-09-02,150.737357161157,East
3000,Milk,Dairy,2023-08-08,399.493495870514,North
3001,Rice,Meat,2023-07-22,362.983815543743,Central
3002,Vegetables,Bakery,2023-07-30,144.026754910694,East
3003,Eggs,Bakery,2023-12-25,333.483241426156,West
3004,Rice,Grains,2023-04-02,292.115494570169,Central
3005,Milk,Meat,2023-02-23,158.992417729761,South
3006,Chicken,Meat,2023-04-19,52.8970970455129,Central
3007,Milk,Dairy,2023-02-23,498.290444716335,South
3008,Vegetables,Grains,2023-07-09,109.132380221936,North
3009,Rice,Produce,2023-06-16,418.23024991207,North
3010,Rice,Grains,2023-06-25,493.630809187338,East
3011,Bread,Dairy,2023-12-03,478.514321737199,West
3012,Eggs,Bakery,2023-05-01,141.399364630858,Central
3013,Bread,Bakery,2023-12-03,98.2995940962525,North
3014,Milk,Dairy,2023-12-11,208.410147373336,West
3015,Fruits,Bakery,2023-10-14,160.613734594326,South
3016,Rice,Grains,2023-03-31,98.7938062077339,South
3017,Fruits,Grains,2023-03-02,424.31480733179,South
3018,Fruits,Meat,2023-04-12,167.208203549971,South
3019,Eggs,Grains,2023-07-20,376.103934524428,East
3020,Eggs,Produce,2023-09-13,141.347134095787,Central
3021,Bread,Meat,2023-05-15,17.5572997839462,West
3022,Rice,Dairy,2023-09-06,293.03273686095,North
3023,Vegetables,Produce,2023-09-01,7.93944034596723,East
3024,Vegetables,Grains,2023-07-22,399.819664850392,Central
3025,Fruits,Meat,2023-11-04,119.098910256237,Central
3026,Rice,Bakery,2023-12-17,324.101786459798,East
3027,Eggs,Grains,2023-07-10,299.428210154808,South
3028,Rice,Meat,2023-08-28,48.4508836819512,South
3029,Eggs,Produce,2023-06-02,473.38690666342,South
3030,Bread,Dairy,2023-09-21,411.453050927904,Central
3031,Fruits,Grains,2023-05-25,18.4021219959176,Central
3032,Fruits,Dairy,2023-09-11,248.470541295009,South
3033,Eggs,Grains,2023-09-25,164.585631258042,North
3034,Chicken,Grains,2023-12-22,22.1520758125307,Central
3035,Fruits,Grains,2023-11-01,196.287140466037,West
3036,Vegetables,Grains,2023-09-16,391.051032898102,West
3037,Bread,Bakery,2023-10-17,493.607915349586,Central
3038,Milk,Meat,2023-10-24,199.080316033393,South
3039,Vegetables,Grains,2023-03-29,408.893846730295,Central
3040,Milk,Grains,2023-12-10,160.237044053554,West
3041,Rice,Produce,2023-04-09,10.098946469402,South
3042,Fruits,Produce,2023-10-11,323.627593985752,West
3043,Milk,Grains,2023-04-22,7.3207583304874,Central
3044,Chicken,Grains,2023-04-10,155.412259900042,West
3045,Vegetables,Produce,2023-06-22,204.528107205857,South
3046,Vegetables,Grains,2023-10-05,450.870731288661,South
3047,Rice,Meat,2023-05-02,262.483666745871,East
3048,Eggs,Produce,2023-08-19,73.3600300836505,South
3049,Eggs,Dairy,2023-05-17,337.101352193938,East
3050,Bread,Bakery,2023-10-27,185.025684257276,North
3051,Eggs,Produce,2023-04-04,493.748985983506,North
3052,Milk,Grains,2023-07-07,376.586239567992,South
3053,Eggs,Bakery,2023-04-16,337.384348621308,North
3054,Bread,Meat,2023-04-01,244.673505681955,South
3055,Bread,Bakery,2023-12-12,203.665522790198,Central
3056,Vegetables,Meat,2023-10-18,413.047248563553,South
3057,Vegetables,Grains,2023-05-07,111.725881218482,South
3058,Bread,Produce,2023-11-04,158.878172500111,South
3059,Chicken,Dairy,2023-04-28,162.286827454241,South
3060,Eggs,Dairy,2023-10-26,333.97414071026,South
3061,Bread,Dairy,2023-10-13,162.622062968277,South
3062,Fruits,Bakery,2023-10-07,45.5526541833692,West
3063,Eggs,Dairy,2023-09-24,236.410944390156,East
3064,Eggs,Grains,2023-12-02,81.9982640114366,East
3065,Rice,Bakery,2023-08-11,212.716954692819,East
3066,Milk,Produce,2023-12-13,304.114699985105,North
3067,Vegetables,Grains,2023-08-07,489.09800589232,East
3068,Milk,Bakery,2023-09-06,62.6585465566438,East
3069,Fruits,Meat,2023-07-02,43.8743006548983,North
3070,Vegetables,Produce,2023-07-10,201.614898821521,East
3071,Milk,Meat,2023-09-12,85.2569833767031,Central
3072,Milk,Bakery,2023-06-30,169.46087782265,North
3073,Milk,Produce,2023-03-22,79.2703025595307,West
3074,Fruits,Meat,2023-04-22,484.238110332428,West
3075,Milk,Produce,2023-06-14,434.961234062322,West
3076,Fruits,Grains,2023-03-25,416.250538972805,South
3077,Milk,Dairy,2023-09-18,38.0634716205395,East
3078,Rice,Dairy,2023-04-10,269.20352499941,West
3079,Milk,Bakery,2023-10-11,323.430477762129,West
3080,Vegetables,Grains,2023-04-30,408.094259512687,East
3081,Bread,Grains,2023-08-26,457.979401000116,East
3082,Vegetables,Meat,2023-06-03,192.847436866162,Central
3083,Milk,Meat,2023-11-02,117.53243579949,Central
3084,Eggs,Meat,2023-01-27,213.690239433458,West
3085,Eggs,Produce,2023-04-12,401.033108234485,South
3086,Eggs,Meat,2023-05-28,248.961266589191,South
3087,Bread,Dairy,2023-01-20,85.4927322877481,North
3088,Bread,Dairy,2023-01-23,83.4691426456299,East
3089,Vegetables,Bakery,2023-09-05,379.938190875504,North
3090,Chicken,Produce,2023-05-01,193.857724321754,East
3091,Bread,Grains,2023-03-25,369.756413435831,West
3092,Eggs,Grains,2023-11-04,134.071326056759,East
3093,Bread,Dairy,2023-09-07,165.474966714076,East
3094,Bread,Meat,2023-09-01,304.550286849943,Central
3095,Rice,Meat,2023-03-27,21.0849310300324,West
3096,Bread,Produce,2023-12-19,498.190372516906,East
3097,Chicken,Meat,2023-04-15,447.512512156,West
3098,Milk,Grains,2023-11-23,109.239754546222,East
3099,Fruits,Meat,2023-08-18,315.657185782218,South
3100,Vegetables,Bakery,2023-02-18,310.875220785977,South
3101,Eggs,Meat,2023-10-16,464.728056043714,East
3102,Eggs,Produce,2023-10-27,466.284755014603,Central
3103,Fruits,Dairy,2023-09-07,38.5363758426551,South
3104,Eggs,Produce,2023-07-02,103.381596262059,East
3105,Fruits,Meat,2023-04-05,366.162831946408,West
3106,Vegetables,Meat,2023-09-24,332.783312022684,East
3107,Rice,Meat,2023-02-26,478.042377150918,East
3108,Rice,Grains,2023-03-23,318.361696548442,North
3109,Eggs,Grains,2023-10-26,13.6638790833718,North
